ccode,year,country,regionnm,protestdays,demand_labor,demand_land,demand_policebrutality,demand_political,demand_price,demand_removal,demand_social,nonviolent,protester_violence,state_violence,both_violence
451,2013,"Sierra Leone","Africa",1,0,0,0,1,0,1,0,1,0,0,0
451,2014,"Sierra Leone","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,1990,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,1991,"Ghana","Africa",1,0,0,0,0,1,0,0,1,0,0,0
452,1992,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,1993,"Ghana","Africa",2,1,0,0,0,1,0,0,1,1,0,0
452,1994,"Ghana","Africa",1,1,0,0,0,0,0,0,1,0,0,0
452,1995,"Ghana","Africa",6,1,0,0,1,3,1,0,2,4,0,0
452,1996,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,1997,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,1998,"Ghana","Africa",1,0,1,0,0,0,1,0,0,1,0,0
452,1999,"Ghana","Africa",4,1,0,0,1,3,0,0,2,1,1,1
452,2000,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,2001,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,2002,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,2003,"Ghana","Africa",3,1,0,0,3,1,0,0,3,0,0,0
452,2004,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,2005,"Ghana","Africa",1,0,0,0,0,1,0,0,1,0,0,0
452,2006,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,2007,"Ghana","Africa",1,0,0,0,1,0,0,0,1,0,0,0
452,2008,"Ghana","Africa",1,0,0,0,1,0,0,0,0,1,0,0
452,2009,"Ghana","Africa",0,0,0,0,0,0,0,0,0,0,0,0
452,2010,"Ghana","Africa",4,0,0,0,3,1,0,0,3,1,0,0
452,2011,"Ghana","Africa",7,1,1,0,1,4,2,0,3,4,0,0
452,2012,"Ghana","Africa",12,3,0,0,4,1,0,0,4,2,2,2
452,2013,"Ghana","Africa",3,0,0,0,2,2,0,0,4,0,0,0
452,2014,"Ghana","Africa",3,0,0,0,3,0,0,0,1,1,1,1
461,1990,"Togo","Africa",1,0,0,0,1,0,0,0,0,1,0,0
461,1991,"Togo","Africa",10,0,0,1,5,0,5,0,3,5,1,2
461,1992,"Togo","Africa",5,1,0,0,4,0,1,0,3,2,0,0
461,1993,"Togo","Africa",3,0,0,0,3,0,0,0,1,1,1,1
461,1994,"Togo","Africa",0,0,0,0,0,0,0,0,0,0,0,0
461,1995,"Togo","Africa",0,0,0,0,0,0,0,0,0,0,0,0
461,1996,"Togo","Africa",0,0,0,0,0,0,0,0,0,0,0,0
461,1997,"Togo","Africa",1,0,0,0,1,0,0,0,1,0,0,0
461,1998,"Togo","Africa",7,0,0,0,7,0,0,0,2,2,0,3
461,1999,"Togo","Africa",0,0,0,0,0,0,0,0,0,0,0,0
461,2000,"Togo","Africa",1,0,0,0,1,0,0,0,1,0,0,0
461,2001,"Togo","Africa",2,1,0,0,2,0,0,0,2,0,0,0
461,2002,"Togo","Africa",2,0,0,0,2,0,0,0,1,1,0,0
461,2003,"Togo","Africa",0,0,0,0,0,0,0,0,0,0,0,0
461,2004,"Togo","Africa",1,1,0,0,0,0,0,0,0,1,0,0
461,2005,"Togo","Africa",20,0,0,1,11,0,3,0,3,5,3,4
461,2006,"Togo","Africa",1,0,0,0,1,0,0,0,1,0,0,0
461,2007,"Togo","Africa",4,0,0,0,2,0,0,1,2,0,0,0
461,2008,"Togo","Africa",0,0,0,0,0,0,0,0,0,0,0,0
461,2009,"Togo","Africa",1,0,0,0,1,0,0,0,1,0,0,0
461,2010,"Togo","Africa",10,0,0,0,9,0,0,0,6,2,1,0
461,2011,"Togo","Africa",4,2,0,0,3,0,1,0,3,1,0,0
461,2012,"Togo","Africa",11,0,0,0,6,0,1,0,1,5,0,0
461,2013,"Togo","Africa",6,1,0,0,4,0,0,0,2,3,0,0
461,2014,"Togo","Africa",2,0,0,0,2,0,0,0,1,1,0,0
471,1990,"Cameroon","Africa",2,0,0,0,2,0,0,0,2,0,0,0
471,1991,"Cameroon","Africa",13,0,0,1,12,0,1,0,7,3,2,2
471,1992,"Cameroon","Africa",2,0,0,0,2,0,0,0,0,1,0,1
471,1993,"Cameroon","Africa",3,0,0,0,2,0,0,1,2,0,1,1
471,1994,"Cameroon","Africa",3,0,0,0,3,0,0,0,1,1,1,0
471,1995,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,1996,"Cameroon","Africa",1,0,0,0,1,0,0,0,0,1,0,0
471,1997,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,1998,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,1999,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,2000,"Cameroon","Africa",3,1,0,0,2,0,0,1,1,1,0,0
471,2001,"Cameroon","Africa",1,0,0,0,1,0,0,1,0,0,1,1
471,2002,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,2003,"Cameroon","Africa",1,0,0,1,0,0,0,0,0,1,0,0
471,2004,"Cameroon","Africa",5,0,0,0,1,0,0,0,0,1,0,0
471,2005,"Cameroon","Africa",2,0,0,0,1,1,0,0,0,0,2,2
471,2006,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,2007,"Cameroon","Africa",2,1,0,1,0,0,0,0,1,1,0,0
471,2008,"Cameroon","Africa",5,0,0,0,3,1,1,0,1,1,1,1
471,2009,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,2010,"Cameroon","Africa",4,1,0,0,2,0,1,0,0,1,1,1
471,2011,"Cameroon","Africa",2,1,0,0,1,0,0,1,1,1,0,0
471,2012,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,2013,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
471,2014,"Cameroon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,1990,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,1991,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,1992,"Nigeria","Africa",2,0,0,0,1,1,0,0,0,1,1,1
475,1993,"Nigeria","Africa",2,0,0,0,1,0,0,0,0,1,0,0
475,1994,"Nigeria","Africa",10,0,0,0,9,0,1,0,3,4,3,3
475,1995,"Nigeria","Africa",1,0,0,0,1,0,0,0,1,0,0,0
475,1996,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,1997,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,1998,"Nigeria","Africa",2,0,0,0,2,0,0,0,0,1,1,1
475,1999,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,2000,"Nigeria","Africa",2,0,0,0,1,1,0,1,0,1,1,1
475,2001,"Nigeria","Africa",3,0,0,1,0,1,0,0,1,1,0,0
475,2002,"Nigeria","Africa",3,0,0,0,1,0,0,0,0,1,0,0
475,2003,"Nigeria","Africa",1,0,0,0,0,1,0,0,0,0,1,1
475,2004,"Nigeria","Africa",2,0,0,0,1,1,0,0,2,0,0,0
475,2005,"Nigeria","Africa",2,0,0,1,1,0,0,0,0,1,1,1
475,2006,"Nigeria","Africa",1,0,0,0,1,0,0,0,1,0,0,0
475,2007,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,2008,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,2009,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,2010,"Nigeria","Africa",2,1,0,0,2,0,0,0,2,0,0,0
475,2011,"Nigeria","Africa",1,0,0,0,1,0,0,0,0,1,0,0
475,2012,"Nigeria","Africa",6,0,0,0,0,2,0,0,0,1,1,1
475,2013,"Nigeria","Africa",0,0,0,0,0,0,0,0,0,0,0,0
475,2014,"Nigeria","Africa",3,0,0,0,2,0,0,0,2,0,0,0
481,1990,"Gabon","Africa",18,0,1,0,5,0,1,0,0,4,2,2
481,1991,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,1992,"Gabon","Africa",1,0,0,0,1,0,0,0,1,0,0,0
481,1993,"Gabon","Africa",9,2,0,0,2,0,1,0,3,2,1,1
481,1994,"Gabon","Africa",4,0,0,0,1,0,0,0,0,0,1,1
481,1995,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,1996,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,1997,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,1998,"Gabon","Africa",3,1,0,0,1,0,0,0,0,2,0,0
481,1999,"Gabon","Africa",2,0,0,0,2,0,0,0,0,2,0,0
481,2000,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,2001,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,2002,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,2003,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,2004,"Gabon","Africa",1,0,0,0,1,0,0,0,0,1,0,0
481,2005,"Gabon","Africa",3,0,0,0,2,0,0,0,0,1,0,1
481,2006,"Gabon","Africa",1,1,0,0,0,0,0,0,0,1,0,0
481,2007,"Gabon","Africa",0,0,0,0,0,0,0,0,0,0,0,0
481,2008,"Gabon","Africa",5,0,0,0,0,1,0,0,1,0,0,0
481,2009,"Gabon","Africa",6,0,0,0,3,0,1,0,1,1,1,1
481,2010,"Gabon","Africa",1,0,0,1,0,0,0,0,0,1,0,0
481,2011,"Gabon","Africa",2,1,0,0,2,0,0,0,1,1,0,0
481,2012,"Gabon","Africa",1,1,0,0,0,0,0,0,0,1,0,0
481,2013,"Gabon","Africa",1,0,0,0,1,0,0,0,1,0,0,0
481,2014,"Gabon","Africa",1,0,0,0,0,0,1,0,0,0,1,1
482,1990,"Central African Republic","Africa",1,0,0,0,1,0,0,0,0,0,1,1
482,1991,"Central African Republic","Africa",3,0,0,0,3,0,1,0,1,2,0,0
482,1992,"Central African Republic","Africa",2,0,0,1,2,0,0,0,1,0,1,1
482,1993,"Central African Republic","Africa",2,2,0,0,0,0,0,0,0,2,0,0
482,1994,"Central African Republic","Africa",0,0,0,0,0,0,0,0,0,0,0,0
482,1995,"Central African Republic","Africa",0,0,0,0,0,0,0,0,0,0,0,0
482,1996,"Central African Republic","Africa",16,5,0,0,2,0,0,0,3,0,4,3
482,1997,"Central African Republic","Africa",1,0,0,0,1,0,0,0,1,0,0,0
482,1998,"Central African Republic","Africa",0,0,0,0,0,0,0,0,0,0,0,0
482,1999,"Central African Republic","Africa",1,0,0,0,1,0,0,0,0,1,0,0
482,2000,"Central African Republic","Africa",7,4,0,0,1,0,1,0,3,0,3,3
482,2001,"Central African Republic","Africa",0,0,0,0,0,0,0,0,0,0,0,0
482,2002,"Central African Republic","Africa",5,2,0,0,3,0,0,0,3,0,2,2
482,2003,"Central African Republic","Africa",1,1,0,0,0,0,0,0,0,0,1,1
482,2004,"Central African Republic","Africa",5,4,0,1,0,0,0,0,3,0,2,2
482,2005,"Central African Republic","Africa",2,1,0,0,1,0,0,0,2,0,0,0
482,2006,"Central African Republic","Africa",5,2,0,1,3,0,0,0,3,0,2,2
482,2007,"Central African Republic","Africa",2,1,0,1,0,0,0,0,0,0,2,2
482,2008,"Central African Republic","Africa",1,1,0,0,0,0,0,0,1,0,0,0
482,2009,"Central African Republic","Africa",2,0,0,1,0,0,0,0,0,0,1,1
482,2010,"Central African Republic","Africa",1,0,0,1,0,0,0,0,0,0,1,1
482,2011,"Central African Republic","Africa",1,0,0,0,0,0,0,1,1,0,0,0
482,2012,"Central African Republic","Africa",1,0,0,0,1,0,0,0,0,1,0,0
482,2013,"Central African Republic","Africa",8,0,0,5,4,0,3,1,6,1,1,1
482,2014,"Central African Republic","Africa",1,0,0,0,1,0,1,0,0,0,1,1
483,1990,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,1991,"Chad","Africa",1,0,0,0,1,0,0,0,0,0,1,1
483,1992,"Chad","Africa",2,1,0,0,2,0,0,0,1,1,0,0
483,1993,"Chad","Africa",2,0,0,0,2,0,0,0,0,1,1,1
483,1994,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,1995,"Chad","Africa",1,0,0,0,1,0,1,0,0,1,0,0
483,1996,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,1997,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,1998,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,1999,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2000,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2001,"Chad","Africa",1,0,0,0,1,0,0,0,0,0,1,1
483,2002,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2003,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2004,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2005,"Chad","Africa",2,2,0,0,0,0,0,0,0,2,0,0
483,2006,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2007,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2008,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2009,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2010,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2011,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2012,"Chad","Africa",1,0,0,0,1,0,0,0,1,0,0,0
483,2013,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
483,2014,"Chad","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,1990,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,1991,"Congo Brazzaville","Africa",1,1,0,0,0,0,0,0,1,0,0,0
484,1992,"Congo Brazzaville","Africa",6,1,0,0,5,0,3,0,2,3,1,1
484,1993,"Congo Brazzaville","Africa",9,1,0,0,7,0,4,0,1,3,4,4
484,1994,"Congo Brazzaville","Africa",2,2,0,0,0,0,0,0,1,1,0,0
484,1995,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,1996,"Congo Brazzaville","Africa",1,1,0,0,0,0,0,0,0,1,0,0
484,1997,"Congo Brazzaville","Africa",7,0,0,0,2,0,0,0,1,1,0,0
484,1998,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,1999,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2000,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2001,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2002,"Congo Brazzaville","Africa",1,0,0,0,1,0,0,0,1,0,0,0
484,2003,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2004,"Congo Brazzaville","Africa",2,2,0,0,0,0,0,0,2,0,0,0
484,2005,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2006,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2007,"Congo Brazzaville","Africa",1,0,0,0,1,0,0,0,1,0,0,0
484,2008,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2009,"Congo Brazzaville","Africa",1,0,0,0,1,0,0,0,0,0,1,1
484,2010,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2011,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
484,2012,"Congo Brazzaville","Africa",2,0,0,0,2,0,0,0,0,2,0,0
484,2013,"Congo Brazzaville","Africa",1,0,0,0,1,0,0,0,1,0,0,0
484,2014,"Congo Brazzaville","Africa",0,0,0,0,0,0,0,0,0,0,0,0
490,1990,"Congo Kinshasa","Africa",1,0,0,0,1,0,0,0,0,1,0,0
490,1991,"Congo Kinshasa","Africa",4,0,0,0,3,0,1,0,0,2,2,2
490,1992,"Congo Kinshasa","Africa",6,1,0,0,5,1,0,0,1,2,3,3
490,1993,"Congo Kinshasa","Africa",5,2,0,0,1,0,1,0,1,1,1,1
490,1994,"Congo Kinshasa","Africa",1,0,0,0,1,0,0,0,0,1,0,0
490,1995,"Congo Kinshasa","Africa",1,0,0,0,1,0,0,0,0,0,1,1
490,1996,"Congo Kinshasa","Africa",1,0,0,0,0,0,1,0,0,1,0,0
490,1997,"Congo Kinshasa","Africa",4,0,0,0,2,0,2,0,3,0,1,0
490,1998,"Congo Kinshasa","Africa",0,0,0,0,0,0,0,0,0,0,0,0
490,1999,"Congo Kinshasa","Africa",2,0,0,0,2,0,0,0,2,0,0,0
490,2000,"Congo Kinshasa","Africa",1,0,0,0,1,0,0,1,1,0,0,0
490,2001,"Congo Kinshasa","Africa",0,0,0,0,0,0,0,0,0,0,0,0
490,2002,"Congo Kinshasa","Africa",2,0,0,0,2,0,0,0,2,0,0,0
490,2003,"Congo Kinshasa","Africa",1,0,0,0,1,0,0,0,1,0,0,0
490,2004,"Congo Kinshasa","Africa",2,0,0,0,1,0,0,0,0,0,1,1
490,2005,"Congo Kinshasa","Africa",4,0,0,0,4,0,0,0,0,1,3,3
490,2006,"Congo Kinshasa","Africa",9,0,0,1,7,0,0,0,1,4,3,3
490,2007,"Congo Kinshasa","Africa",6,2,0,1,3,0,0,0,2,1,2,2
490,2008,"Congo Kinshasa","Africa",1,0,0,0,1,0,0,0,0,1,0,0
490,2009,"Congo Kinshasa","Africa",0,0,0,0,0,0,0,0,0,0,0,0
490,2010,"Congo Kinshasa","Africa",0,0,0,0,0,0,0,0,0,0,0,0
490,2011,"Congo Kinshasa","Africa",3,0,0,0,3,0,0,0,1,1,1,1
490,2012,"Congo Kinshasa","Africa",2,0,0,0,1,0,0,0,0,1,0,0
490,2013,"Congo Kinshasa","Africa",1,0,0,1,0,0,0,0,0,0,1,1
490,2014,"Congo Kinshasa","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,1990,"Uganda","Africa",10,0,0,0,2,0,0,0,1,0,1,1
500,1991,"Uganda","Africa",9,1,0,0,1,1,0,0,1,0,1,2
500,1992,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,1993,"Uganda","Africa",4,0,0,0,2,0,0,0,0,0,2,2
500,1994,"Uganda","Africa",7,0,0,0,2,1,0,0,1,1,1,1
500,1995,"Uganda","Africa",1,0,0,0,1,0,0,0,0,0,1,1
500,1996,"Uganda","Africa",1,0,0,0,1,0,0,0,0,0,1,1
500,1997,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,1998,"Uganda","Africa",2,1,0,0,0,0,0,0,1,0,0,0
500,1999,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,2000,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,2001,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,2002,"Uganda","Africa",2,0,0,0,1,1,0,0,0,1,1,1
500,2003,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,2004,"Uganda","Africa",36,1,0,2,1,1,0,0,3,1,1,1
500,2005,"Uganda","Africa",4,0,0,1,3,0,0,1,2,2,0,0
500,2006,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,2007,"Uganda","Africa",2,0,1,1,1,0,0,1,0,0,1,2
500,2008,"Uganda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
500,2009,"Uganda","Africa",2,0,1,1,1,0,0,0,0,0,1,1
500,2010,"Uganda","Africa",8,0,0,1,3,1,4,0,3,0,5,3
500,2011,"Uganda","Africa",39,0,0,1,0,8,2,0,1,3,4,4
500,2012,"Uganda","Africa",4,0,0,0,1,0,2,0,2,0,0,1
500,2013,"Uganda","Africa",1,0,0,0,1,0,0,0,0,0,1,1
500,2014,"Uganda","Africa",2,0,0,0,0,0,0,2,2,0,0,0
501,1990,"Kenya","Africa",6,0,0,0,5,0,0,0,3,0,2,2
501,1991,"Kenya","Africa",2,0,0,0,2,0,1,0,2,0,0,0
501,1992,"Kenya","Africa",3,0,0,0,2,0,0,0,1,0,1,1
501,1993,"Kenya","Africa",2,0,0,0,2,0,0,0,0,0,1,2
501,1994,"Kenya","Africa",0,0,0,0,0,0,0,0,0,0,0,0
501,1995,"Kenya","Africa",1,1,0,0,0,0,0,0,1,0,0,0
501,1996,"Kenya","Africa",2,1,0,1,0,0,0,0,0,0,1,2
501,1997,"Kenya","Africa",14,0,0,2,7,0,1,0,2,1,3,3
501,1998,"Kenya","Africa",4,0,0,0,3,1,0,0,3,1,0,0
501,1999,"Kenya","Africa",4,1,1,1,2,0,1,0,0,0,2,2
501,2000,"Kenya","Africa",3,0,1,0,2,0,0,0,2,1,0,0
501,2001,"Kenya","Africa",3,1,1,0,1,1,0,0,1,1,1,1
501,2002,"Kenya","Africa",6,0,1,1,3,0,3,0,5,0,0,1
501,2003,"Kenya","Africa",9,0,0,1,1,1,0,0,1,1,0,0
501,2004,"Kenya","Africa",4,0,2,0,2,0,0,0,2,0,2,2
501,2005,"Kenya","Africa",8,0,0,0,6,0,2,0,2,1,2,3
501,2006,"Kenya","Africa",6,1,1,0,5,0,1,0,4,1,1,1
501,2007,"Kenya","Africa",6,0,0,0,4,0,1,0,1,2,1,1
501,2008,"Kenya","Africa",17,0,0,1,11,0,1,1,5,4,4,4
501,2009,"Kenya","Africa",1,0,0,0,1,0,0,0,0,0,1,1
501,2010,"Kenya","Africa",44,12,4,6,28,7,7,2,32,5,4,3
501,2011,"Kenya","Africa",0,0,0,0,0,0,0,0,0,0,0,0
501,2012,"Kenya","Africa",63,8,3,8,27,2,3,0,33,5,3,4
501,2013,"Kenya","Africa",50,3,1,6,10,3,1,1,11,7,2,2
501,2014,"Kenya","Africa",3,0,0,1,1,0,0,1,2,0,1,1
510,1990,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,1991,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,1992,"Tanzania","Africa",1,0,0,0,1,0,1,0,1,0,0,0
510,1993,"Tanzania","Africa",2,1,0,0,1,0,0,0,2,0,0,0
510,1994,"Tanzania","Africa",1,0,0,0,1,0,0,0,1,0,0,0
510,1995,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,1996,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,1997,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,1998,"Tanzania","Africa",2,0,0,0,1,0,0,1,0,1,1,1
510,1999,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,2000,"Tanzania","Africa",2,0,0,0,2,0,0,0,0,1,1,1
510,2001,"Tanzania","Africa",4,0,0,0,3,0,0,0,2,0,1,1
510,2002,"Tanzania","Africa",4,2,0,0,1,0,0,0,3,0,0,0
510,2003,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,2004,"Tanzania","Africa",2,1,0,1,1,0,0,1,1,0,1,1
510,2005,"Tanzania","Africa",2,0,0,0,1,0,0,0,0,0,1,1
510,2006,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,2007,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,2008,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,2009,"Tanzania","Africa",2,0,0,0,2,0,0,0,1,1,0,0
510,2010,"Tanzania","Africa",5,0,1,0,3,0,1,0,3,0,1,2
510,2011,"Tanzania","Africa",8,2,1,1,4,1,0,0,4,2,2,2
510,2012,"Tanzania","Africa",3,0,0,1,2,0,1,0,1,1,1,1
510,2013,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
510,2014,"Tanzania","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,1990,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,1991,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,1992,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,1993,"Burundi","Africa",8,0,0,0,8,0,0,3,7,0,1,1
516,1994,"Burundi","Africa",6,0,0,0,5,0,0,0,3,1,1,1
516,1995,"Burundi","Africa",3,0,0,0,2,0,2,0,3,0,0,0
516,1996,"Burundi","Africa",8,0,0,0,6,0,5,0,6,1,0,1
516,1997,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,1998,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,1999,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,2000,"Burundi","Africa",3,0,0,0,2,0,1,0,0,1,0,2
516,2001,"Burundi","Africa",1,0,0,1,1,0,0,0,1,0,0,0
516,2002,"Burundi","Africa",7,0,0,0,4,0,0,0,1,1,2,2
516,2003,"Burundi","Africa",1,0,0,0,1,0,0,0,0,0,1,1
516,2004,"Burundi","Africa",23,0,1,0,1,0,0,0,1,1,0,0
516,2005,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,2006,"Burundi","Africa",0,0,0,0,0,0,0,0,0,0,0,0
516,2007,"Burundi","Africa",3,1,0,1,1,0,0,0,1,1,1,1
516,2008,"Burundi","Africa",5,1,0,2,2,0,0,0,2,1,1,1
516,2009,"Burundi","Africa",2,0,0,0,2,0,0,0,1,1,0,0
516,2010,"Burundi","Africa",2,0,0,0,2,0,0,0,0,2,0,0
516,2011,"Burundi","Africa",4,0,0,2,4,0,0,1,2,2,0,0
516,2012,"Burundi","Africa",1,0,0,0,1,0,0,0,1,0,0,0
516,2013,"Burundi","Africa",2,0,1,0,2,0,0,1,0,1,1,1
516,2014,"Burundi","Africa",2,0,0,0,1,0,0,1,1,0,1,1
517,1990,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,1991,"Rwanda","Africa",1,0,0,0,1,0,0,0,1,0,0,0
517,1992,"Rwanda","Africa",3,0,0,0,3,0,0,0,1,1,0,1
517,1993,"Rwanda","Africa",3,0,0,0,3,0,0,0,1,2,0,0
517,1994,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,1995,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,1996,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,1997,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,1998,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,1999,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2000,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2001,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2002,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2003,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2004,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2005,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2006,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2007,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2008,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
517,2009,"Rwanda","Africa",0,0,0,0,0,0,0,0,0,0,0,0
